t,u,y,uv,yv
14.03,10,24.4604296775293,2.5,7.6941803501243236
14.04,10,25.05873555819611,2.5,8.263678727686187
14.05,10,23.765016737303327,2.5,6.941181796614456
14.06,10,24.576554657383554,2.5,7.723970969450983
14.07,10,23.756113988043225,2.5,6.874810885842192
14.08,10,24.795264215054328,2.5,7.88527100163035
14.09,10,24.790416913964737,2.5,7.851762862464457
14.1,10,25.19392349146166,2.5,8.226637845163198
14.11,10,25.357972344886843,2.5,8.362084317230412
14.12,10,24.655131877673007,2.5,7.630670652291235
14.13,10,25.05055389434447,2.5,7.997548625093021
14.14,10,23.939804910936203,2.5,6.858284721923933
14.15,10,24.919936400168528,2.5,7.809930385788046
14.16,10,24.232357447594723,2.5,7.093894672552829
14.17,10,25.497290211733823,2.5,8.330399711081453
14.18,10,25.12905151146009,2.5,7.933762290622811
14.19,10,25.68048984337598,2.5,8.456830878184311
14.2,10,25.389186942419993,2.5,8.137187179139515
14.21,10,24.911386648287504,2.5,7.631075003648991
14.22,10,25.074835568047515,2.5,7.766240929277218
14.23,10,24.308741844194785,2.5,6.971893069044254
14.24,10,25.42011813440643,2.5,8.055044051183032
14.25,10,24.806748231509975,2.5,7.4134776391066755
14.26,10,26.174690418222603,2.5,8.753252086147949
14.27,10,25.45420369760688,2.5,8.004626366015078
14.28,10,26.089674558262136,2.5,8.611986937983115
14.29,10,25.336496148591777,2.5,7.830726921160959
14.3,10,25.17448613308115,2.5,7.640663950769367
14.31,10,25.18930806422686,2.5,7.627461550070371
14.32,10,24.863448094701067,2.5,7.273605842531236
14.33,10,25.89592608008327,2.5,8.278116654556309
14.34,10,25.424913695915816,2.5,7.779165632542774
14.35,10,26.66320093174176,2.5,8.989542736918128
14.36,10,25.737672005571252,2.5,8.03613215660669
14.37,10,26.39064404515299,2.5,8.661250990301037
14.38,10,25.349534429377783,2.5,7.592316587865604
14.39,10,25.56958860552459,2.5,7.784574367582397
14.4,10,25.43510742693102,2.5,7.622325153821698
14.41,10,25.563747963156896,2.5,7.723225987205762
14.42,10,26.414011440701234,2.5,8.545778065325377
14.43,10,26.056025538423217,2.5,8.160109038161018
14.44,10,27.051615040677078,2.5,9.128043661217749
14.45,10,25.897069565787014,2.5,7.9458715239999735
14.46,10,26.53994079762313,2.5,8.561144281587449
14.47,10,25.395169522875907,2.5,7.388802691909798
14.48,10,26.012258177262193,2.5,7.978349161952054
14.49,10,25.767787172356936,2.5,7.706364074586916
14.5,10,26.257070291794644,2.5,8.168161184776023
14.51,10,26.81215645247795,2.5,8.695789380778072
14.52,10,26.527631464195643,2.5,8.383834443767356
14.53,10,27.13530926527411,2.5,8.964110283484988
14.54,10,25.995218884254022,2.5,7.796645899915352
14.55,10,26.655298550767778,2.5,8.429379494164047
14.56,10,25.528522406386564,2.5,7.2752851793040945
14.57,10,26.507106008053665,2.5,8.226578483810076
14.58,10,26.157589013572224,2.5,7.849799037045334
14.59,10,27.00879053303505,2.5,8.673765920691869
14.6,10,27.13663862824138,2.5,8.774407168167162
14.61,10,26.959292176601423,2.5,8.569881628528654
14.62,10,27.13651634639301,2.5,8.71995444173024
14.63,10,26.112377272829562,2.5,7.668691714690324
14.64,10,26.72206451246126,2.5,8.251282975693098
14.65,10,25.743417477480406,2.5,7.245567608693407
14.66,10,26.962952222753064,2.5,8.438061640348986
14.67,10,26.497293504847445,2.5,7.945389799048368
14.68,10,27.526478923417212,2.5,8.947589656294232
14.69,10,27.19260936286802,2.5,8.586762068370128
14.7,10,27.185180351146254,2.5,8.552402535128754
14.71,10,27.02355345702171,2.5,8.36387259727528
14.72,10,26.278427198465003,2.5,7.591870744744044
14.73,10,26.89271264027014,2.5,8.179308014321428
14.74,10,26.214292108154655,2.5,7.474066703745935
14.75,10,27.582166747805125,2.5,8.815147930753664
14.76,10,26.967837269700333,2.5,8.17405237790159
14.77,10,28.031838690214897,2.5,9.211315033670687
14.78,10,27.27742787279372,2.5,8.430192733640945
14.79,10,27.44058689142221,2.5,8.56666752396126
14.8,10,26.981072132331196,2.5,8.080495763054246
14.81,10,26.67488387932133,2.5,7.74767770694072
14.82,10,27.17987599644547,2.5,8.22606719192217
14.83,10,26.78711240844305,2.5,7.8067281150147805
14.84,10,28.073223626157,2.5,9.06629095936683
14.85,10,27.381494467309874,2.5,8.348040515034103
14.86,10,28.360557141031837,2.5,9.300608963508585
14.87,10,27.228898881300687,2.5,8.142483511157746
14.88,10,27.60074985344831,2.5,8.487894295731657
14.89,10,26.938824579241697,2.5,7.799555811443394
14.9,10,27.10609164286744,2.5,7.940436614953811
14.91,10,27.48267127832392,2.5,8.29065691276358
14.92,10,27.4376849482877,2.5,8.219338140079829
14.93,10,28.459457799473732,2.5,9.214805416175924
14.94,10,27.725254090908425,2.5,8.454322972664647
14.95,10,28.522567579983374,2.5,9.225384539552064
14.96,10,27.215985985786453,2.5,7.892577808568344
14.97,10,27.79648421287228,2.5,8.44687765693848
14.98,10,27.014476993470723,2.5,7.638698789590474
14.99,10,27.673194509439092,2.5,8.271271361107635
15.0,10,27.887270635525983,0.0,8.459229218992279
15.01,10,28.11862839413183,0.0,8.615356191760108
15.02,10,28.789674935846413,0.0,9.21286596389984
15.03,10,28.017820092169426,0.0,8.369089334794968
15.04,10,28.641988081322516,0.0,8.922875266247386
15.05,10,27.325279013628037,0.0,7.537252207383009
15.06,10,28.122043959774622,0.0,8.266502991070263
15.07,10,27.3447672406558,0.0,7.423046960126119
15.08,10,28.373928714679746,0.0,8.387302098814125
15.09,10,28.3037925192375,0.0,8.25347362594925
15.1,10,28.71257978085808,0.0,8.599726563780827
15.11,10,28.93031580093743,0.0,8.756032789202445
15.12,10,28.258332412886336,0.0,8.023673262810394
15.13,10,28.607246546717068,0.0,8.31321647152346
15.14,10,27.45713702934662,0.0,7.104695112749117
15.15,10,28.435339485569223,0.0,8.025400884770852
15.16,10,27.735403885285997,0.0,7.268841928677959
15.17,10,28.970915974547424,0.0,8.448564159141291
15.18,10,28.618423679103465,0.0,8.041077572489943
15.19,10,29.200068321664407,0.0,8.568487373061476
15.2,10,28.87107942853538,0.0,8.185988693272034
15.21,10,28.415309885060438,0.0,7.677401666633339
15.22,10,28.57121041847551,0.0,7.7811458321181375
15.23,10,27.787784589572798,0.0,6.9461950510895685
15.24,10,28.82313904202661,0.0,7.930627685463512
15.25,10,28.204907814996762,0.0,7.26205084255054
15.26,10,29.561230729938195,0.0,8.568578697342947
15.27,10,28.889547114058765,0.0,7.847626154533533
15.28,10,29.502539091393167,0.0,8.411852081088096
15.29,10,28.79302531024307,0.0,7.654052977980242
15.3,10,28.622862095551888,0.0,7.436064079522635
15.31,10,28.61955704719347,0.0,7.385372901149122
15.32,10,28.23681101137834,0.0,6.955661162727118
15.33,10,29.24067697907564,0.0,7.912963641185649
15.34,10,28.768658027970865,0.0,7.394766068867346
15.35,10,30.02123791885155,0.0,8.601535688393023
15.36,10,29.0671617384564,0.0,7.602001855974601
15.37,10,29.707952786529717,0.0,8.197672890822446
15.38,10,28.650059912576882,0.0,7.094983376054428
15.39,10,28.87309857859662,0.0,7.273535187293487
15.4,10,28.72499776598529,0.0,7.081244367070549
15.41,10,28.8429497026998,0.0,7.155290821038823
15.42,10,29.712089228125002,0.0,7.980797653371521
15.43,10,29.338900105510124,0.0,7.5642374511380135
15.44,10,30.328492064848575,0.0,8.510709300464205
15.45,10,29.168410265086134,0.0,7.3077482232984545
15.46,10,29.804295449455854,0.0,7.900985308520473
15.47,10,28.674478905095903,0.0,6.728742648490984
15.48,10,29.238193714588714,0.0,7.2502445686255035
15.49,10,28.9591038551203,0.0,6.929146705638301
15.5,10,29.489070669597254,0.0,7.417302458742912
15.51,10,30.028901801897717,0.0,7.915511905940349
15.52,10,29.77382570561276,0.0,7.618996294702092
15.53,10,30.353442351944206,0.0,8.157348732674453
15.54,10,29.241345345751444,0.0,7.004156287352485
15.55,10,29.87791368724959,0.0,7.599791732188691
15.56,10,28.766547741799076,0.0,6.447649501537699
15.57,10,29.74238702513337,0.0,7.382863461749303
15.58,10,29.395467323338387,0.0,6.99546401768805
15.59,10,30.197340932625625,0.0,7.756998339690847
15.6,10,30.29058994658335,0.0,7.810043638614001
15.61,10,30.107244427788654,0.0,7.586625325825844
15.62,10,30.321205313825903,0.0,7.760639908159795
15.63,10,29.261254351439792,0.0,6.660864911532163
15.64,10,29.89899589060286,0.0,7.258900664977178
15.65,10,28.911101561675938,0.0,6.231414968254446
15.66,10,30.17042275406506,0.0,7.451255561410399
15.67,10,29.714823251605118,0.0,6.956282751500299
15.68,10,30.735083662894624,0.0,7.9372738346754135
15.69,10,30.37624313369398,0.0,7.539264800728777
15.7,10,30.38780829193829,0.0,7.511759270629991
15.71,10,30.2279127363606,0.0,7.312887978027971
15.72,10,29.495200956488034,0.0,6.541292682467693
15.73,10,30.145454180855126,0.0,7.152752011146943
15.74,10,29.461656282161453,0.0,6.4302473579272625
15.75,10,30.820515028374906,0.0,7.7504841285834685
15.76,10,30.19730135842201,0.0,7.088731010920372
15.77,10,31.29941049798601,0.0,8.152381085263682
15.78,10,30.52670699547983,0.0,7.341296855379033
15.79,10,30.677036566842347,0.0,7.453322088456849
15.8,10,30.167852969587994,0.0,6.905908684579563
15.81,10,29.803937546623654,0.0,6.503836216175387
15.82,10,30.383249131619642,0.0,7.045061829235162
15.83,10,30.03038454169155,0.0,6.65418073203821
15.84,10,31.31107966471642,0.0,7.89692727870179
15.85,10,30.59332054432057,0.0,7.141286050582009
15.86,10,31.58607838257285,0.0,8.096226855551949
15.87,10,30.463175544536284,0.0,6.935570729301045
15.88,10,30.851656312285044,0.0,7.2863606862559225
15.89,10,30.165064094544533,0.0,6.56213892627143
15.9,10,30.306170788322962,0.0,6.665676193454592
15.91,10,30.73871174744528,0.0,7.060706742025392
15.92,10,30.6844942474412,0.0,6.969036798658873
15.93,10,31.68874708510357,0.0,7.935894159619762
15.94,10,30.886872718061635,0.0,7.096680328027147
15.95,10,31.696458032502388,0.0,7.8689812793787075
15.96,10,30.42558588555426,0.0,6.560879001840931
15.97,10,31.022577040269006,0.0,7.120693429239013
15.98,10,30.2390635528592,0.0,6.300055826396291
15.99,10,30.87986531683711,0.0,6.903785331466676
16.0,10,31.12045533281754,0.0,7.10735422401683
16.01,10,31.32062202146709,0.0,7.270550236337499
16.02,10,31.989367647181496,0.0,7.902374975561037
16.03,10,31.205233940739188,0.0,7.0813695448292755
16.04,10,31.780875883424027,0.0,7.620188326002094
16.05,10,30.46343965318405,0.0,6.265976924469781
16.06,10,31.271235675664272,0.0,7.037045218902974
16.07,10,30.489493788868277,0.0,6.218622524693476
16.08,10,31.53524179834484,0.0,7.2277361479782485
16.09,10,31.482572813767792,0.0,7.1384787211117455
16.1,10,31.88464906565348,0.0,7.504012018329888
16.11,10,32.04038514413131,0.0,7.623250193516059
16.12,10,31.3395514468276,0.0,6.88596322712948
16.13,10,31.70545564311867,0.0,7.215458389548301
16.14,10,30.581512142875432,0.0,6.055149708947021
16.15,10,31.53817644847588,0.0,6.975492322484522
16.16,10,30.836416490110675,0.0,6.2374538108231565
16.17,10,32.106002422506734,0.0,7.47080399410431
16.18,10,31.71680395335593,0.0,7.045412259665124
16.19,10,32.29597883766148,0.0,7.588436055705738
16.2,10,31.96433326442847,0.0,7.2206812773343305
16.21,10,31.500552146649678,0.0,6.720832555937669
16.22,10,31.64759656169703,0.0,6.83185069898695
16.23,10,30.89984394064381,0.0,6.048112878802112
16.24,10,32.00186512213467,0.0,7.11418968589115
16.25,10,31.411044037239744,0.0,6.487464813298094
16.26,10,32.74540307112263,0.0,7.785960417789804
16.27,10,32.044350397459546,0.0,7.049084453816538
16.28,10,32.63682030548365,0.0,7.605771000119815
16.29,10,31.890692113000565,0.0,6.823899172331984
16.3,10,31.714884174849622,0.0,6.612387131041903
16.31,10,31.69029399824142,0.0,6.55213219675529
16.32,10,31.33423118288325,0.0,6.160443789661559
16.33,10,32.390845722251804,0.0,7.1814717305644695
16.34,10,31.892488159068655,0.0,6.64756639603247
16.35,10,33.08767969686328,0.0,7.807248829651624
16.36,10,32.116405483035805,0.0,6.800504024793449
16.37,10,32.765105990102064,0.0,7.4137723055789815
16.38,10,31.73096393339258,0.0,6.344236244310069
16.39,10,31.96151089327155,0.0,6.539427283433836
16.4,10,31.795597058488898,0.0,6.338195478652156
16.41,10,31.92119490930151,0.0,6.428513181811852
16.42,10,32.76648218433866,0.0,7.238558007550076
16.43,10,32.36936533927523,0.0,6.806236291758169
16.44,10,33.33831043261269,0.0,7.740013977163459
16.45,10,32.20580097595695,0.0,6.572374463416917
16.46,10,32.880054588924864,0.0,7.2115352618190025
16.47,10,31.692671581429906,0.0,5.989096577433075
16.48,10,32.31432775318903,0.0,6.575734108428402
16.49,10,32.05391746293424,0.0,6.280342115135584
16.5,10,32.58779404644138,0.0,6.779273837926815
16.51,10,33.08974448568262,0.0,7.246316166226546
16.52,10,32.855220705562985,0.0,6.976920935113422
16.53,10,33.484589949090996,0.0,7.571455300362695
16.54,10,32.31253760933896,0.0,6.364604570283956
16.55,10,32.920991174918704,0.0,6.938296151080853
16.56,10,31.750735126479956,0.0,5.733314443238624
16.57,10,32.70829979838098,0.0,6.656189703089008
16.58,10,32.31022383185675,0.0,6.223460495877926
16.59,10,33.15689855747774,0.0,7.035518078128927
16.6,10,33.29361698892318,0.0,7.137655391325256
16.61,10,33.13885963252119,0.0,6.948352871362814
16.62,10,33.37456626492456,0.0,7.149550226143981
16.63,10,32.36184984297682,0.0,6.1023603453646516
16.64,10,32.99952348040886,0.0,6.7055962771357285
16.65,10,32.02977324743309,0.0,5.701444027506778
16.66,10,33.26468537218696,0.0,6.901989761840624
16.67,10,32.7557867305207,0.0,6.3587602945371495
16.68,10,33.74528280495194,0.0,7.313961047926186
16.69,10,33.42018648409399,0.0,6.9546048516369785
16.7,10,33.39605614200453,0.0,6.8962500218911185
16.71,10,33.197237184653694,0.0,6.663241907917414
16.72,10,32.44995760146631,0.0,5.8818084434437035
16.73,10,33.06417959080511,0.0,6.461911772131708
16.74,10,32.366158817218185,0.0,5.7298075047784485
16.75,10,33.706027003298594,0.0,7.035627311132533
16.76,10,33.098276203738415,0.0,6.3938631939060055
16.77,10,34.163569177130924,0.0,7.4251778605375645
16.78,10,33.41608478635559,0.0,6.643750123539111
16.79,10,33.59809245592648,0.0,6.791849357808827
16.8,10,33.08587871128398,0.0,6.245762039888261
16.81,10,32.749657736433136,0.0,5.875702305568306
16.82,10,33.304651498162215,0.0,6.396892074076395
16.83,10,32.93488084947165,0.0,5.993352151476489
16.84,10,34.2348807831927,0.0,7.25961748425899
16.85,10,33.5173516549403,0.0,6.508388382267069
16.86,10,34.48749943263076,0.0,7.444870768188824
16.87,10,33.382200165216354,0.0,6.305940646267577
16.88,10,33.75772699250197,0.0,6.647871112095307
16.89,10,33.07313736508072,0.0,5.929719572526314
16.9,10,33.23647135475215,0.0,6.059526056074376
16.91,10,33.63168888072648,0.0,6.421250439097038
16.92,10,33.57737752452596,0.0,6.3334802606778
16.93,10,34.59456910752825,0.0,7.317247300151671
16.94,10,33.814448909762184,0.0,6.503736795883535
16.95,10,34.631329899849305,0.0,7.287261675192959
16.96,10,33.31446310287337,0.0,5.93707292220851
16.97,10,33.912411292901794,0.0,6.501733270373945
16.98,10,33.11531306593838,0.0,5.671381275387168
16.99,10,33.73508871124867,0.0,6.2579371865113975
17.0,10,33.945140684749795,0.0,6.434803419952759
17.01,10,34.187853572864,0.0,6.644364522701261
17.02,10,34.847046820876876,0.0,7.270439900877436
17.03,10,34.0593076536462,0.0,6.449616740430029
17.04,10,34.676911792238336,0.0,7.034170723761692
17.05,10,33.35520894523996,0.0,5.679451521031013
17.06,10,34.17284718095498,0.0,6.464107162339334
17.07,10,33.36315792631781,0.0,5.621469036635174
17.08,10,34.37551536735214,0.0,6.600911292164294
17.09,10,34.316904053392165,0.0,6.509418440682359
17.1,10,34.7125913898347,0.0,6.872257850199498
17.11,10,34.870788814193446,0.0,6.997640921027044
17.12,10,34.194691041927435,0.0,6.288762331598354
17.13,10,34.50733643916097,0.0,6.5686604111824805
17.14,10,33.37435225408215,0.0,5.402962371275786
17.15,10,34.35837457527141,0.0,6.354304263924503
17.16,10,33.645450424724096,0.0,5.608733074741337
17.17,10,34.91031052068226,0.0,6.8409794857317525
17.18,10,34.55104983557621,0.0,6.449138433229925
17.19,10,35.0538856015203,0.0,6.919427113389795
17.2,10,34.72394189089647,0.0,6.556969562763448
17.21,10,34.23178562256122,0.0,6.032332664503468
17.22,10,34.39192312529292,0.0,6.16002271180603
17.23,10,33.57605804991203,0.0,5.311743320026874
17.24,10,34.601204633864036,0.0,6.304508691260064
17.25,10,33.976236119392226,0.0,5.647192032507268
17.26,10,35.349835949224634,0.0,6.988476751360841
17.27,10,34.69412835760053,0.0,6.300487047026783
17.28,10,35.326017443608784,0.0,6.9001269836600345
17.29,10,34.56855956648025,0.0,6.110452885653847
17.3,10,34.38885553059556,0.0,5.8985655226438585
17.31,10,34.3592531306242,0.0,5.836812654645489
17.32,10,33.99532514138136,0.0,5.440767021906831
17.33,10,35.00706123838147,0.0,6.4204182654605795
17.34,10,34.53563794653156,0.0,5.916942875814364
17.35,10,35.810336756381275,0.0,7.159622309198749
17.36,10,34.842395307529095,0.0,6.159694170970959
17.37,10,35.474933133878395,0.0,6.7602779608689
17.38,10,34.43507321027377,0.0,5.688496619645454
17.39,10,34.60838570386558,0.0,5.829920280431227
17.4,10,34.48862285848233,0.0,5.6783011531049405
17.41,10,34.55542796150849,0.0,5.713282491169449
17.42,10,35.39499649172761,0.0,6.5210597395932695
17.43,10,35.02984016750344,0.0,6.124144582990005
17.44,10,35.99982529980519,0.0,7.062403298642344
17.45,10,34.83261982309216,0.0,5.86350378738482
17.46,10,35.49730251883159,0.0,6.4965247971208155
17.47,10,34.261421083647306,0.0,5.22901399096922
17.48,10,34.85506841514695,0.0,5.791064233091041
17.49,10,34.6082685415535,0.0,5.512699518319488
17.5,10,35.14144228054988,0.0,6.014340631003094
17.51,10,35.669949231636664,0.0,6.511347137362905
17.52,10,35.454721511649,0.0,6.26465112100805
17.53,10,36.10558230078379,0.0,6.88407572896186
17.54,10,34.92279556936358,0.0,5.669884898425119
17.55,10,35.56335056174012,0.0,6.279067840678405
17.56,10,34.40712431466585,0.0,5.091501559452969
17.57,10,35.40005181620579,0.0,6.053121009841345
17.58,10,35.04194026566282,0.0,5.66373335822267
17.59,10,35.88414851805805,0.0,6.474697426741455
17.6,10,36.02535691284615,0.0,6.584693522022597
17.61,10,35.85538661541302,0.0,6.3835427766685235
17.62,10,36.08093099969606,0.0,6.577938531878477
17.63,10,35.020854134003145,0.0,5.486744823267041
17.64,10,35.68367527406351,0.0,6.118480873914509
17.65,10,34.7040333649071,0.0,5.107785596245192
17.66,10,35.92056644579931,0.0,6.293296996962546
17.67,10,35.39262927147534,0.0,5.734369798282136
17.68,10,36.41833000179281,0.0,6.729112127584018
17.69,10,36.090013563019575,0.0,6.369868878700328
17.7,10,36.05864947306177,0.0,6.307609537142615
17.71,10,35.88974950346429,0.0,6.107845842101996
17.72,10,35.16219186254786,0.0,5.349455969585701
17.73,10,35.76368197691749,0.0,5.920145313925323
17.74,10,35.03575249711389,0.0,5.161446493427675
17.75,10,36.41550781195678,0.0,6.510463864718088
17.76,10,35.8240483142582,0.0,5.888297788452647
17.77,10,36.87611204274964,0.0,6.909686271245768
17.78,10,36.08064793402768,0.0,6.083578217615171
17.79,10,36.222117240660225,0.0,6.194434848087876
17.8,10,35.72440185431817,0.0,5.666138022331468
17.81,10,35.38827384495455,0.0,5.2994597783331425
17.82,10,35.93564139744779,0.0,5.816308269042586
17.83,10,35.55259838384515,0.0,5.402777334615238
17.84,10,36.81933168849118,0.0,6.6390538275402475
17.85,10,36.12688481602649,0.0,5.916181220639453
17.86,10,37.11056424018838,0.0,6.869465955867518
17.87,10,35.98625334969035,0.0,5.714791390191158
17.88,10,36.344766995338404,0.0,6.042972342705521
17.89,10,35.660992473246,0.0,5.328896077848487
17.9,10,35.79926960493937,0.0,5.436902385506427
17.91,10,36.22995305342104,0.0,5.837345897076931
17.92,10,36.18529787985695,0.0,5.762481642156115
17.93,10,37.18573992464603,0.0,6.732745429607897
17.94,10,36.40635157717549,0.0,5.923209617319066
17.95,10,37.21511739319401,0.0,6.701858729572672
17.96,10,35.921103165429585,0.0,5.377758527665227
17.97,10,36.507391352180115,0.0,5.9339914384974195
17.98,10,35.701192843439365,0.0,5.097768320700017
17.99,10,36.337318285449676,0.0,5.703899789186051
18.0,10,36.547972407559755,0.0,5.884590542009068
18.01,10,36.766165656729505,0.0,6.0728509948673945
18.02,10,37.37569184582246,0.0,6.652474929396586
18.03,10,36.59466953537696,0.0,5.841580874940331
18.04,10,37.15665068489234,0.0,6.3737207598368695
18.05,10,35.83455194492558,0.0,5.021811203515367
18.06,10,36.66203161768869,0.0,5.819510477092985
18.07,10,35.88765548604659,0.0,5.015384332372961
18.08,10,36.905483953461854,0.0,6.003493141789188
18.09,10,36.843682274264324,0.0,5.912002128675591
18.1,10,37.249768571137416,0.0,6.288429384752438
18.11,10,37.369030651932526,0.0,6.378062686940768
18.12,10,36.65440267858546,0.0,5.633836166278562
18.13,10,36.989571655083374,0.0,5.939436795887531
18.14,10,35.84251694137736,0.0,4.76284390488606
18.15,10,36.79855878219621,0.0,5.689377707202307
18.16,10,36.097063839632774,0.0,4.958404834160844
18.17,10,37.34813409717886,0.0,6.180027238517462
18.18,10,36.981538608491775,0.0,5.784013943225598
18.19,10,37.52752635841053,0.0,6.300613902452452
18.2,10,37.154373448311155,0.0,5.898103186934145
18.21,10,36.683095027510554,0.0,5.397496915379606
18.22,10,36.85182090635288,0.0,5.536924867556998
18.23,10,36.085393090715876,0.0,4.741229018799751
18.24,10,37.15247045875921,0.0,5.779068216755174
18.25,10,36.55906189072063,0.0,5.156451311180066
18.26,10,37.90992369608503,0.0,6.478134581110156
18.27,10,37.21050400823332,0.0,5.749566129508726
18.28,10,37.843182516288216,0.0,6.353125615112334
18.29,10,37.107847937034336,0.0,5.588701724350825
18.3,10,36.933324621767795,0.0,5.385118778197306
18.31,10,36.92293907321298,0.0,5.345703249083938
18.32,10,36.53162291376857,0.0,4.925386729148983
18.33,10,37.58791202778895,0.0,5.9527050725173405
18.34,10,37.089912445214054,0.0,5.425764278930808
18.35,10,38.31706515309118,0.0,6.6240053052695345
18.36,10,37.37917056065049,0.0,5.657228530627989
18.37,10,37.998514567091824,0.0,6.247719824100919
18.38,10,36.96612471927426,0.0,5.186506702473612
18.39,10,37.20854928179891,0.0,5.4001374003041365
18.4,10,37.031196757772605,0.0,5.194020390687551
18.41,10,37.139512440116,0.0,5.273600936563229
18.42,10,37.984900259577074,0.0,6.090282938728825
18.43,10,37.59768517054274,0.0,5.674391321651881
18.44,10,38.57427151575768,0.0,6.622330398188209
18.45,10,37.42757032865907,0.0,5.447011171917033
18.46,10,38.05980599346891,0.0,6.050657997232719
18.47,10,36.86932714137456,0.0,4.831619475526103
18.48,10,37.466236908118205,0.0,5.399998712773082
18.49,10,37.17813949875626,0.0,5.083399884294354
18.5,10,37.66171954566109,0.0,5.538507592757132
18.51,10,38.16524336778923,0.0,6.01358812744326
18.52,10,37.89657143139572,0.0,5.716501924963529
18.53,10,38.49857336410238,0.0,6.290118583325936
18.54,10,37.3386399924261,0.0,5.101828899463742
18.55,10,37.95069455634183,0.0,5.685556083798617
18.56,10,36.774093945202544,0.0,4.480656996160675
18.57,10,37.72067770781229,0.0,5.39897115586129
18.58,10,37.344031848166985,0.0,4.9940845374337055
18.59,10,38.17348686605476,0.0,5.795327611233875
18.6,10,38.261218101672654,0.0,5.854875688056463
18.61,10,38.13929091060244,0.0,5.704794094111245
18.62,10,38.324760707428354,0.0,5.862138214640231
18.63,10,37.274966681044376,0.0,4.7842472092255
18.64,10,37.92675488016781,0.0,5.407967097302247
18.65,10,36.967388191441785,0.0,4.420560736261567
18.66,10,38.1798987705939,0.0,5.6050602526087605
18.67,10,37.67796729068651,0.0,5.075146290213997
18.68,10,38.72958145408412,0.0,6.098806522279139
18.69,10,38.39688468365403,0.0,5.738184342539187
18.7,10,38.3422586613679,0.0,5.655661403862612
18.71,10,38.18639420932978,0.0,5.471928499280649
18.72,10,37.434919672967325,0.0,4.692613945177423
18.73,10,38.076604171045545,0.0,5.306486831304382
18.74,10,37.36497824117478,0.0,4.5670776662877115
18.75,10,38.68428946043756,0.0,5.858633998255672
18.76,10,38.07305298305918,0.0,5.219670952508557
18.77,10,39.12720923796436,0.0,6.24612892907597
18.78,10,38.34026029374277,0.0,5.431509967681802
18.79,10,38.484349057449165,0.0,5.547956946544496
18.8,10,37.995572614954256,0.0,5.031566922728096
18.81,10,37.65325338907767,0.0,4.661662290274778
18.82,10,38.22473425081122,0.0,5.205585891428358
18.83,10,37.84376840915835,0.0,4.797090906473677
18.84,10,39.123160061648264,0.0,6.048981504250757
18.85,10,38.42388078226869,0.0,5.322229230087319
18.86,10,39.38724831240244,0.0,6.258151796735454
18.87,10,38.260402646497454,0.0,5.103889170041658
18.88,10,38.64277758683994,0.0,5.458875123719865
18.89,10,37.928533748481286,0.0,4.717270244278401
18.9,10,38.085493263239414,0.0,4.846896635021331
18.91,10,38.52273480375371,0.0,5.256832940103035
18.92,10,38.44725567837636,0.0,5.15407643942011
18.93,10,39.4985833434893,0.0,6.178154560927764
18.94,10,38.710579158894014,0.0,5.362928636029847
18.95,10,39.477280179178926,0.0,6.102435690946225
18.96,10,38.16618231470009,0.0,4.7641716076930365
18.97,10,38.760991156151185,0.0,5.331841948653418
18.98,10,37.98525993156782,0.0,4.528999913580893
18.99,10,38.61887061226447,0.0,5.135527445537065
19.0,10,38.84409690084181,0.0,5.333698218898499
19.01,10,39.07054739078103,0.0,5.533120798950826
19.02,10,39.71783266666474,0.0,6.1534057421104045
19.03,10,38.91861775674049,0.0,5.327218048486715
19.04,10,39.52694447604365,0.0,5.908599505006218
19.05,10,38.18938527213919,0.0,4.5441225311533895
19.06,10,38.9756535244012,0.0,5.303500478250515
19.07,10,38.191800912063464,0.0,4.492784997508418
19.08,10,39.222521329648856,0.0,5.496669955455423
19.09,10,39.15682641908558,0.0,5.404166966053764
19.1,10,39.520274061524134,0.0,5.740833882516498
19.11,10,39.64940128633561,0.0,5.84320770630602
19.12,10,38.96323472739589,0.0,5.130315043417638
19.13,10,39.30667803733017,0.0,5.447059518624681
19.14,10,38.21060901048108,0.0,4.324318898446334
19.15,10,39.1707699046565,0.0,5.2578354128952425
19.16,10,38.46746486239695,0.0,4.527913176745183
19.17,10,39.74098718846916,0.0,5.7748454670245515
19.18,10,39.374516105855946,0.0,5.3818114790061085
19.19,10,39.90857993984556,0.0,5.8893395102960175
19.2,10,39.577127259768645,0.0,5.5313781025716535
19.21,10,39.091475855106275,0.0,5.019245017688552
19.22,10,39.24032445402406,0.0,5.141638956215229
19.23,10,38.44246223280559,0.0,4.3173490668661945
19.24,10,39.47888506611919,0.0,5.327371196769085
19.25,10,38.87689586378691,0.0,4.699008228232881
19.26,10,40.1788645140707,0.0,5.974630022035115
19.27,10,39.4760371137646,0.0,5.245482647513061
19.28,10,40.06928856994384,0.0,5.812440984313444
19.29,10,39.33462517133023,0.0,5.051511293757228
19.3,10,39.168950273624645,0.0,4.859596904172811
19.31,10,39.11288571518556,0.0,4.777319626573817
19.32,10,38.76170221087218,0.0,4.399950148502583
19.33,10,39.75649154822552,0.0,5.368580230211361
19.34,10,39.288382264844444,0.0,4.874338382037632
19.35,10,40.48125950125897,0.0,6.041109717278239
19.36,10,39.493420955515894,0.0,5.027191906774558
19.37,10,40.10195684944765,0.0,5.609675145181158
